1807.84
2499973
42, 2, 2
1000, 0.388501, 0.615319
2000, 0.3449, 0.595985
3000, 0.298453, 0.49224
4000, 0.283024, 0.465964
5000, 0.261923, 0.465964
6000, 0.239726, 0.385451
7000, 0.228167, 0.342254
8000, 0.217929, 0.341908
9000, 0.214999, 0.341908
10000, 0.214999, 0.341908
11000, 0.213379, 0.341908
12000, 0.213305, 0.341908
13000, 0.196667, 0.341908
14000, 0.196667, 0.341908
15000, 0.192514, 0.341908
16000, 0.189082, 0.341908
17000, 0.188594, 0.341908
18000, 0.183857, 0.341908
19000, 0.181801, 0.341908
20000, 0.171104, 0.32013
21000, 0.171104, 0.32013
22000, 0.171104, 0.32013
23000, 0.168421, 0.266474
24000, 0.168421, 0.266474
25000, 0.168421, 0.266474
26000, 0.168421, 0.266474
27000, 0.165216, 0.266474
28000, 0.165216, 0.266474
29000, 0.16091, 0.266474
30000, 0.16091, 0.266474
31000, 0.155965, 0.266474
32000, 0.152325, 0.25677
33000, 0.152325, 0.25677
34000, 0.152325, 0.25677
35000, 0.152325, 0.25677
36000, 0.152325, 0.25677
37000, 0.152325, 0.25677
38000, 0.152325, 0.25677
39000, 0.152325, 0.25677
40000, 0.152325, 0.25677
41000, 0.152325, 0.25677
42000, 0.151676, 0.253972
43000, 0.151676, 0.253972
44000, 0.151676, 0.253972
45000, 0.147332, 0.253972
46000, 0.142938, 0.253222
47000, 0.142938, 0.253222
48000, 0.141837, 0.250025
49000, 0.138248, 0.250025
50000, 0.138248, 0.250025
51000, 0.13761, 0.250025
52000, 0.13761, 0.250025
53000, 0.13761, 0.250025
54000, 0.13761, 0.250025
55000, 0.13761, 0.250025
56000, 0.13761, 0.250025
57000, 0.13761, 0.250025
58000, 0.13761, 0.250025
59000, 0.137059, 0.250025
60000, 0.137059, 0.250025
61000, 0.137059, 0.250025
62000, 0.136187, 0.250025
63000, 0.136187, 0.250025
64000, 0.131928, 0.250025
65000, 0.131928, 0.250025
66000, 0.131928, 0.250025
67000, 0.131928, 0.250025
68000, 0.131928, 0.250025
69000, 0.131928, 0.250025
70000, 0.131928, 0.250025
71000, 0.131928, 0.250025
72000, 0.131928, 0.250025
73000, 0.131928, 0.250025
74000, 0.131928, 0.250025
75000, 0.131928, 0.250025
76000, 0.131928, 0.250025
77000, 0.131928, 0.250025
78000, 0.129129, 0.218457
79000, 0.129129, 0.218457
80000, 0.129129, 0.218457
81000, 0.129129, 0.218457
82000, 0.129129, 0.218457
83000, 0.128883, 0.218457
84000, 0.128883, 0.218457
85000, 0.128883, 0.218457
86000, 0.128807, 0.218457
87000, 0.128807, 0.218457
88000, 0.128807, 0.218457
89000, 0.128807, 0.218457
90000, 0.128807, 0.218457
91000, 0.128807, 0.218457
92000, 0.124259, 0.218457
93000, 0.122183, 0.218457
94000, 0.122183, 0.218457
95000, 0.122183, 0.218457
96000, 0.122183, 0.218457
97000, 0.122183, 0.218457
98000, 0.116299, 0.193674
99000, 0.116299, 0.193674
100000, 0.116299, 0.193674
101000, 0.116299, 0.193674
102000, 0.116299, 0.193674
103000, 0.116299, 0.193674
104000, 0.116299, 0.193674
105000, 0.116299, 0.193674
106000, 0.116121, 0.193674
107000, 0.116121, 0.193674
108000, 0.116121, 0.193674
109000, 0.116121, 0.193674
110000, 0.116121, 0.193674
111000, 0.116121, 0.193674
112000, 0.116121, 0.193674
113000, 0.116121, 0.193674
114000, 0.116121, 0.193674
115000, 0.116121, 0.193674
116000, 0.116121, 0.193674
117000, 0.116121, 0.193674
118000, 0.115071, 0.172678
119000, 0.115071, 0.172678
120000, 0.115071, 0.172678
121000, 0.115071, 0.172678
122000, 0.115071, 0.172678
123000, 0.115071, 0.172678
124000, 0.114666, 0.172678
125000, 0.114666, 0.172678
126000, 0.114666, 0.172678
127000, 0.114666, 0.172678
128000, 0.114666, 0.172678
129000, 0.114666, 0.172678
130000, 0.114666, 0.172678
131000, 0.114666, 0.172678
132000, 0.114104, 0.172678
133000, 0.114104, 0.172678
134000, 0.114104, 0.172678
135000, 0.114104, 0.172678
136000, 0.114104, 0.172678
137000, 0.114104, 0.172678
138000, 0.114104, 0.172678
139000, 0.114104, 0.172678
140000, 0.114104, 0.172678
141000, 0.114104, 0.172678
142000, 0.114104, 0.172678
143000, 0.114104, 0.172678
144000, 0.114104, 0.172678
145000, 0.114104, 0.172678
146000, 0.114104, 0.172678
147000, 0.114104, 0.172678
148000, 0.114104, 0.172678
149000, 0.114104, 0.172678
150000, 0.114104, 0.172678
151000, 0.114104, 0.172678
152000, 0.114104, 0.172678
153000, 0.111563, 0.172678
154000, 0.111563, 0.172678
155000, 0.111563, 0.172678
156000, 0.111563, 0.172678
157000, 0.111563, 0.172678
158000, 0.111563, 0.172678
159000, 0.111563, 0.172678
160000, 0.111563, 0.172678
161000, 0.111563, 0.172678
162000, 0.111563, 0.172678
163000, 0.111563, 0.172678
164000, 0.111563, 0.172678
165000, 0.111563, 0.172678
166000, 0.111563, 0.172678
167000, 0.111563, 0.172678
168000, 0.111563, 0.172678
169000, 0.111563, 0.172678
170000, 0.111563, 0.172678
171000, 0.111563, 0.172678
172000, 0.111563, 0.172678
173000, 0.111563, 0.172678
174000, 0.111563, 0.172678
175000, 0.111253, 0.172678
176000, 0.111253, 0.172678
177000, 0.109199, 0.172678
178000, 0.109199, 0.172678
179000, 0.108905, 0.172678
180000, 0.108441, 0.172678
181000, 0.108441, 0.172678
182000, 0.108071, 0.172678
183000, 0.106917, 0.172678
184000, 0.106917, 0.172678
185000, 0.105868, 0.172678
186000, 0.105868, 0.172678
187000, 0.105868, 0.172678
188000, 0.105868, 0.172678
189000, 0.105868, 0.172678
190000, 0.105868, 0.172678
191000, 0.105868, 0.172678
192000, 0.104521, 0.172678
193000, 0.104521, 0.172678
194000, 0.104521, 0.172678
195000, 0.104521, 0.172678
196000, 0.10261, 0.172678
197000, 0.10261, 0.172678
198000, 0.10261, 0.172678
199000, 0.10261, 0.172678
200000, 0.10261, 0.172678
201000, 0.10261, 0.172678
202000, 0.10261, 0.172678
203000, 0.10261, 0.172678
204000, 0.10261, 0.172678
205000, 0.10261, 0.172678
206000, 0.10261, 0.172678
207000, 0.10261, 0.172678
208000, 0.10261, 0.172678
209000, 0.10261, 0.172678
210000, 0.10261, 0.172678
211000, 0.10261, 0.172678
212000, 0.10261, 0.172678
213000, 0.10261, 0.172678
214000, 0.10261, 0.172678
215000, 0.10261, 0.172678
216000, 0.10261, 0.172678
217000, 0.10261, 0.172678
218000, 0.10094, 0.172678
219000, 0.10094, 0.172678
220000, 0.10094, 0.172678
221000, 0.10094, 0.172678
222000, 0.10094, 0.172678
223000, 0.10094, 0.172678
