56.9554
202, 2, 2
1000, 0.297226, 0.936794
2000, 0.200031, 0.777369
3000, 0.173036, 0.777369
4000, 0.139752, 0.508876
5000, 0.124267, 0.508876
6000, 0.109597, 0.508876
7000, 0.103353, 0.508876
8000, 0.102024, 0.508876
9000, 0.101055, 0.508876
10000, 0.096799, 0.365994
11000, 0.0883054, 0.281594
12000, 0.085987, 0.281594
13000, 0.0829091, 0.281594
14000, 0.0806705, 0.27743
15000, 0.0767297, 0.27743
16000, 0.0752241, 0.27743
17000, 0.0738584, 0.27743
18000, 0.0723542, 0.27743
19000, 0.0715487, 0.27743
20000, 0.0694247, 0.27743
21000, 0.0670675, 0.27743
22000, 0.066538, 0.27743
23000, 0.0655334, 0.27743
24000, 0.0645966, 0.27743
25000, 0.0610342, 0.27743
26000, 0.0581232, 0.27743
27000, 0.0547457, 0.27743
28000, 0.0528546, 0.27743
29000, 0.052272, 0.27743
30000, 0.0494679, 0.27743
31000, 0.0481816, 0.232645
32000, 0.0459135, 0.232645
33000, 0.0448302, 0.232645
34000, 0.0427428, 0.232645
35000, 0.0411203, 0.232645
36000, 0.0385152, 0.232645
37000, 0.0371324, 0.232645
38000, 0.0341644, 0.2047
39000, 0.033939, 0.2047
40000, 0.030898, 0.2047
41000, 0.0299352, 0.2047
42000, 0.0275347, 0.2047
43000, 0.0273895, 0.2047
44000, 0.0250692, 0.2047
45000, 0.0245283, 0.2047
46000, 0.0239994, 0.2047
47000, 0.0216547, 0.2047
48000, 0.0209886, 0.2047
49000, 0.0198736, 0.2047
50000, 0.0165034, 0.126502
51000, 0.014306, 0.1224
51794, 0.0131898, 0.0199608
