31.507
202, 2, 2
1000, 0.297226, 0.936794
2000, 0.200083, 0.777369
3000, 0.172997, 0.777369
4000, 0.139712, 0.508876
5000, 0.124227, 0.508876
6000, 0.109557, 0.508876
7000, 0.103313, 0.508876
8000, 0.101984, 0.508876
9000, 0.101042, 0.508876
10000, 0.0967868, 0.365994
11000, 0.0882932, 0.281594
12000, 0.0859089, 0.281594
13000, 0.082831, 0.281594
14000, 0.0805934, 0.27743
15000, 0.0766527, 0.27743
16000, 0.075147, 0.27743
17000, 0.0737813, 0.27743
18000, 0.0722771, 0.27743
19000, 0.0717451, 0.27743
20000, 0.0696211, 0.27743
21000, 0.0672639, 0.27743
22000, 0.0667343, 0.27743
23000, 0.0657297, 0.27743
24000, 0.064793, 0.27743
25000, 0.0612306, 0.27743
26000, 0.0583126, 0.27743
27000, 0.0549351, 0.27743
28000, 0.0530949, 0.27743
29000, 0.0525123, 0.27743
30000, 0.049463, 0.27743
31000, 0.048633, 0.27743
32000, 0.0458651, 0.232645
33000, 0.0447749, 0.232645
34000, 0.0426989, 0.232645
36000, 0.0385152, 0.232645
37000, 0.0371279, 0.232645
38000, 0.0341599, 0.2047
39000, 0.0339344, 0.2047
40000, 0.0308935, 0.2047
41000, 0.0299306, 0.2047
42000, 0.0275302, 0.2047
43000, 0.0273849, 0.2047
44000, 0.0267784, 0.2047
45000, 0.02477, 0.2047
46000, 0.0239638, 0.2047
47000, 0.0217363, 0.2047
48000, 0.0214213, 0.2047
49000, 0.0199699, 0.2047
50000, 0.017669, 0.131726
51000, 0.0142704, 0.1224
52000, 0.0132987, 0.0252317
52004, 0.0131542, 0.0199608
